run_id,task,epoch,step,test_acc
R2_B2_ep_10_seed1,0,0,0,0.13250000774860382
R2_B2_ep_10_seed1,0,0,25,0.2600000202655792
R2_B2_ep_10_seed1,0,0,50,0.39100003242492676
R2_B2_ep_10_seed1,0,0,75,0.5139999985694885
R2_B2_ep_10_seed1,0,0,100,0.6000000238418579
R2_B2_ep_10_seed1,0,0,125,0.6630000472068787
R2_B2_ep_10_seed1,0,0,150,0.6945000290870667
R2_B2_ep_10_seed1,0,0,175,0.7365000247955322
R2_B2_ep_10_seed1,0,0,200,0.7560000419616699
R2_B2_ep_10_seed1,0,0,225,0.7825000286102295
R2_B2_ep_10_seed1,0,1,250,0.7935000658035278
R2_B2_ep_10_seed1,0,1,275,0.8090000152587891
R2_B2_ep_10_seed1,0,1,300,0.8190000653266907
R2_B2_ep_10_seed1,0,1,325,0.8240000605583191
R2_B2_ep_10_seed1,0,1,350,0.831000030040741
R2_B2_ep_10_seed1,0,1,375,0.8400000333786011
R2_B2_ep_10_seed1,0,1,400,0.8415000438690186
R2_B2_ep_10_seed1,0,1,425,0.8445000648498535
R2_B2_ep_10_seed1,0,1,450,0.8515000343322754
R2_B2_ep_10_seed1,0,2,475,0.8545000553131104
R2_B2_ep_10_seed1,0,2,500,0.8615000247955322
R2_B2_ep_10_seed1,0,2,525,0.8665000200271606
R2_B2_ep_10_seed1,0,2,550,0.8660000562667847
R2_B2_ep_10_seed1,0,2,575,0.8705000281333923
R2_B2_ep_10_seed1,0,2,600,0.8760000467300415
R2_B2_ep_10_seed1,0,2,625,0.8755000233650208
R2_B2_ep_10_seed1,0,2,650,0.878000020980835
R2_B2_ep_10_seed1,0,2,675,0.8810000419616699
R2_B2_ep_10_seed1,0,2,700,0.8860000371932983
R2_B2_ep_10_seed1,0,3,725,0.8865000605583191
R2_B2_ep_10_seed1,0,3,750,0.8875000476837158
R2_B2_ep_10_seed1,0,3,775,0.8890000581741333
R2_B2_ep_10_seed1,0,3,800,0.893500030040741
R2_B2_ep_10_seed1,0,3,825,0.8905000686645508
R2_B2_ep_10_seed1,0,3,850,0.8915000557899475
R2_B2_ep_10_seed1,0,3,875,0.8915000557899475
R2_B2_ep_10_seed1,0,3,900,0.8955000638961792
R2_B2_ep_10_seed1,0,3,925,0.8970000147819519
R2_B2_ep_10_seed1,0,4,950,0.8970000147819519
R2_B2_ep_10_seed1,0,4,975,0.9005000591278076
R2_B2_ep_10_seed1,0,4,1000,0.8985000252723694
R2_B2_ep_10_seed1,0,4,1025,0.9000000357627869
R2_B2_ep_10_seed1,0,4,1050,0.9025000333786011
R2_B2_ep_10_seed1,0,4,1075,0.9040000438690186
R2_B2_ep_10_seed1,0,4,1100,0.9050000309944153
R2_B2_ep_10_seed1,0,4,1125,0.9020000696182251
R2_B2_ep_10_seed1,0,4,1150,0.9035000205039978
R2_B2_ep_10_seed1,0,5,1175,0.9020000696182251
R2_B2_ep_10_seed1,0,5,1200,0.9045000672340393
R2_B2_ep_10_seed1,0,5,1225,0.9095000624656677
R2_B2_ep_10_seed1,0,5,1250,0.909000039100647
R2_B2_ep_10_seed1,0,5,1275,0.9095000624656677
R2_B2_ep_10_seed1,0,5,1300,0.9070000648498535
R2_B2_ep_10_seed1,0,5,1325,0.9095000624656677
R2_B2_ep_10_seed1,0,5,1350,0.9105000495910645
R2_B2_ep_10_seed1,0,5,1375,0.9115000367164612
R2_B2_ep_10_seed1,0,5,1400,0.9100000262260437
R2_B2_ep_10_seed1,0,6,1425,0.9115000367164612
R2_B2_ep_10_seed1,0,6,1450,0.9110000729560852
R2_B2_ep_10_seed1,0,6,1475,0.9130000472068787
R2_B2_ep_10_seed1,0,6,1500,0.9105000495910645
R2_B2_ep_10_seed1,0,6,1525,0.9140000343322754
R2_B2_ep_10_seed1,0,6,1550,0.9125000238418579
R2_B2_ep_10_seed1,0,6,1575,0.9140000343322754
R2_B2_ep_10_seed1,0,6,1600,0.9130000472068787
R2_B2_ep_10_seed1,0,6,1625,0.9130000472068787
R2_B2_ep_10_seed1,0,7,1650,0.9150000214576721
R2_B2_ep_10_seed1,0,7,1675,0.9125000238418579
R2_B2_ep_10_seed1,0,7,1700,0.9120000600814819
R2_B2_ep_10_seed1,0,7,1725,0.9165000319480896
R2_B2_ep_10_seed1,0,7,1750,0.9160000681877136
R2_B2_ep_10_seed1,0,7,1775,0.9175000190734863
R2_B2_ep_10_seed1,0,7,1800,0.9175000190734863
R2_B2_ep_10_seed1,0,7,1825,0.9180000424385071
R2_B2_ep_10_seed1,0,7,1850,0.9165000319480896
R2_B2_ep_10_seed1,0,7,1875,0.9180000424385071
R2_B2_ep_10_seed1,0,8,1900,0.9175000190734863
R2_B2_ep_10_seed1,0,8,1925,0.9175000190734863
R2_B2_ep_10_seed1,0,8,1950,0.9170000553131104
R2_B2_ep_10_seed1,0,8,1975,0.9185000658035278
R2_B2_ep_10_seed1,0,8,2000,0.9225000143051147
R2_B2_ep_10_seed1,0,8,2025,0.9180000424385071
R2_B2_ep_10_seed1,0,8,2050,0.921500027179718
R2_B2_ep_10_seed1,0,8,2075,0.9180000424385071
R2_B2_ep_10_seed1,0,8,2100,0.9190000295639038
R2_B2_ep_10_seed1,0,9,2125,0.9200000166893005
R2_B2_ep_10_seed1,0,9,2150,0.921500027179718
R2_B2_ep_10_seed1,0,9,2175,0.9225000143051147
R2_B2_ep_10_seed1,0,9,2200,0.9220000505447388
R2_B2_ep_10_seed1,0,9,2225,0.9220000505447388
R2_B2_ep_10_seed1,0,9,2250,0.9220000505447388
R2_B2_ep_10_seed1,0,9,2275,0.9240000247955322
R2_B2_ep_10_seed1,0,9,2300,0.9255000352859497
R2_B2_ep_10_seed1,0,9,2325,0.9235000610351562
R2_B2_ep_10_seed1,1,0,0,0.09350000321865082
R2_B2_ep_10_seed1,1,0,25,0.23000000417232513
R2_B2_ep_10_seed1,1,0,50,0.3595000207424164
R2_B2_ep_10_seed1,1,0,75,0.4970000088214874
R2_B2_ep_10_seed1,1,0,100,0.593000054359436
R2_B2_ep_10_seed1,1,0,125,0.6510000228881836
R2_B2_ep_10_seed1,1,0,150,0.6935000419616699
R2_B2_ep_10_seed1,1,0,175,0.7285000085830688
R2_B2_ep_10_seed1,1,0,200,0.7540000081062317
R2_B2_ep_10_seed1,1,0,225,0.768500030040741
R2_B2_ep_10_seed1,1,1,250,0.7815000414848328
R2_B2_ep_10_seed1,1,1,275,0.7915000319480896
R2_B2_ep_10_seed1,1,1,300,0.800000011920929
R2_B2_ep_10_seed1,1,1,325,0.8115000128746033
R2_B2_ep_10_seed1,1,1,350,0.8165000677108765
R2_B2_ep_10_seed1,1,1,375,0.8260000348091125
R2_B2_ep_10_seed1,1,1,400,0.8315000534057617
R2_B2_ep_10_seed1,1,1,425,0.8345000147819519
R2_B2_ep_10_seed1,1,1,450,0.8385000228881836
R2_B2_ep_10_seed1,1,2,475,0.8440000414848328
R2_B2_ep_10_seed1,1,2,500,0.8455000519752502
R2_B2_ep_10_seed1,1,2,525,0.8520000576972961
R2_B2_ep_10_seed1,1,2,550,0.8530000448226929
R2_B2_ep_10_seed1,1,2,575,0.8555000424385071
R2_B2_ep_10_seed1,1,2,600,0.8600000143051147
R2_B2_ep_10_seed1,1,2,625,0.8605000376701355
R2_B2_ep_10_seed1,1,2,650,0.8630000352859497
R2_B2_ep_10_seed1,1,2,675,0.8660000562667847
R2_B2_ep_10_seed1,1,2,700,0.8665000200271606
R2_B2_ep_10_seed1,1,3,725,0.8685000538825989
R2_B2_ep_10_seed1,1,3,750,0.8690000176429749
R2_B2_ep_10_seed1,1,3,775,0.8720000386238098
R2_B2_ep_10_seed1,1,3,800,0.878000020980835
R2_B2_ep_10_seed1,1,3,825,0.877500057220459
R2_B2_ep_10_seed1,1,3,850,0.8800000548362732
R2_B2_ep_10_seed1,1,3,875,0.8830000162124634
R2_B2_ep_10_seed1,1,3,900,0.8830000162124634
R2_B2_ep_10_seed1,1,3,925,0.8870000243186951
R2_B2_ep_10_seed1,1,4,950,0.8840000629425049
R2_B2_ep_10_seed1,1,4,975,0.8885000348091125
R2_B2_ep_10_seed1,1,4,1000,0.8905000686645508
R2_B2_ep_10_seed1,1,4,1025,0.8875000476837158
R2_B2_ep_10_seed1,1,4,1050,0.89000004529953
R2_B2_ep_10_seed1,1,4,1075,0.8905000686645508
R2_B2_ep_10_seed1,1,4,1100,0.893500030040741
R2_B2_ep_10_seed1,1,4,1125,0.8910000324249268
R2_B2_ep_10_seed1,1,4,1150,0.893500030040741
R2_B2_ep_10_seed1,1,5,1175,0.8950000405311584
R2_B2_ep_10_seed1,1,5,1200,0.893500030040741
R2_B2_ep_10_seed1,1,5,1225,0.8975000381469727
R2_B2_ep_10_seed1,1,5,1250,0.8960000276565552
R2_B2_ep_10_seed1,1,5,1275,0.8965000510215759
